"Status";"Gas Day Start (status at 6AM CET)";"Gas Day End";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Technical Capacity (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)";"Contracted Capacity (TWh)";"Available Capacity (TWh)"
"E";"2021-03-12";"2021-03-13";"366.7949";"32.94";"-0.16";"827.82";"2592.9";"1113.4084";"11309.66";"19320.67";"0";"0"
"E";"2021-03-11";"2021-03-12";"368.575";"32.91";"-0.2";"766.33";"2986.2";"1119.7812";"11309.15";"19236.42";"0";"0"
"E";"2021-03-10";"2021-03-11";"370.8154";"33.11";"-0.33";"372.24";"3992.5";"1119.782";"11284.77";"19153.32";"0";"0"
"E";"2021-03-09";"2021-03-10";"374.4717";"33.44";"-0.45";"215.44";"5181.4";"1119.769";"11284.31";"19225.64";"0";"0"
"E";"2021-03-08";"2021-03-09";"379.5061";"33.89";"-0.45";"308.26";"5329.3";"1119.7828";"11283.8";"19242.72";"0";"0"
"E";"2021-03-07";"2021-03-08";"384.5949";"34.35";"-0.32";"342.92";"3914";"1119.7828";"11307.37";"19225.39";"0";"0"
"E";"2021-03-06";"2021-03-07";"388.2186";"34.67";"-0.32";"319.35";"3822.6";"1119.7828";"11306.78";"19235.47";"0";"0"
"E";"2021-03-05";"2021-03-06";"391.7639";"34.99";"-0.41";"310.6";"4947.8";"1119.7828";"11306.19";"19202.01";"0";"0"
"E";"2021-03-04";"2021-03-05";"396.3385";"35.39";"-0.38";"248.29";"4577.4";"1119.7828";"11305.55";"19208.36";"0";"0"
"E";"2021-03-03";"2021-03-04";"400.5674";"35.77";"-0.33";"252.62";"4040.8";"1119.7828";"11305.05";"19198.56";"0";"0"
"E";"2021-03-02";"2021-03-03";"404.2351";"36.1";"-0.33";"321.7";"4084.3";"1119.7828";"11304.44";"19257.34";"0";"0"
"E";"2021-03-01";"2021-03-02";"407.9084";"36.43";"-0.36";"278.61";"4326.5";"1119.7828";"11257.03";"19254";"0";"0"
"E";"2021-02-28";"2021-03-01";"411.8842";"36.78";"-0.24";"382.49";"2976.1";"1119.7828";"11256.56";"19275.25";"0";"0"
"E";"2021-02-27";"2021-02-28";"414.5626";"37.02";"-0.2";"493.99";"2674";"1119.7828";"11256.08";"19287.91";"0";"0"
"E";"2021-02-26";"2021-02-27";"416.8013";"37.22";"-0.24";"627.35";"3458.8";"1119.7828";"11255.69";"19306.37";"0";"0"
"E";"2021-02-25";"2021-02-26";"419.5405";"37.47";"-0.25";"706.46";"3470.9";"1119.7828";"11255.27";"19302.76";"0";"0"
"E";"2021-02-24";"2021-02-25";"422.3406";"37.72";"-0.19";"1208.12";"3311.9";"1119.7831";"11255.19";"18933.9";"0";"0"
"E";"2021-02-23";"2021-02-24";"424.4579";"37.91";"-0.29";"697.07";"3880.3";"1119.7833";"11254.77";"18897.53";"0";"0"
"E";"2021-02-22";"2021-02-23";"427.6689";"38.19";"-0.36";"427.36";"4443.9";"1119.7834";"11254.23";"19011.78";"0";"0"
"E";"2021-02-21";"2021-02-22";"431.7064";"38.55";"-0.2";"889.04";"3077.3";"1119.7834";"11253.71";"19048.73";"0";"0"
"E";"2021-02-20";"2021-02-21";"433.9129";"38.75";"-0.26";"802.79";"3663.5";"1119.7834";"11253.3";"19069.76";"0";"0"
"E";"2021-02-19";"2021-02-20";"436.827";"39.01";"-0.43";"295.17";"5017.6";"1119.7835";"11252.81";"19062.39";"0";"0"
"E";"2021-02-18";"2021-02-19";"441.5959";"39.44";"-0.44";"252.15";"5096.4";"1119.7836";"11252.46";"19081.61";"0";"0"
"E";"2021-02-17";"2021-02-18";"446.5736";"39.88";"-0.47";"342.99";"5567.1";"1119.7978";"11252.1";"19078.01";"0";"0"
"E";"2021-02-16";"2021-02-17";"451.8461";"40.35";"-0.6";"241.52";"6874";"1119.8261";"11251.64";"19039.07";"0";"0"
"E";"2021-02-15";"2021-02-16";"458.5666";"40.95";"-0.79";"212.73";"9045";"1119.8261";"11251.09";"19024.36";"0";"0"
"E";"2021-02-14";"2021-02-15";"467.4391";"41.74";"-0.77";"204.71";"8784.7";"1119.8262";"11250.53";"19022.88";"0";"0"
"E";"2021-02-13";"2021-02-14";"476.087";"42.51";"-0.86";"172.07";"9762.8";"1119.8263";"11249.96";"19023.8";"0";"0"
"E";"2021-02-12";"2021-02-13";"485.7231";"43.37";"-0.92";"174.4";"10394.3";"1119.8263";"11249.42";"19002.93";"0";"0"
"E";"2021-02-11";"2021-02-12";"495.9929";"44.29";"-0.9";"258.03";"10287";"1119.9028";"11249.59";"19190.51";"0";"0"
"E";"2021-02-10";"2021-02-11";"506.0321";"45.19";"-0.91";"225.13";"10336.4";"1119.9028";"11248.77";"19306.39";"0";"0"
"E";"2021-02-09";"2021-02-10";"516.1888";"46.09";"-0.89";"235.35";"10160.3";"1119.9029";"11268.45";"19305.78";"0";"0"
"E";"2021-02-08";"2021-02-09";"526.163";"46.98";"-0.83";"177.95";"9440.3";"1119.9029";"11267.78";"19363.43";"0";"0"
"E";"2021-02-07";"2021-02-08";"535.4559";"47.81";"-0.53";"337.22";"6294.6";"1119.9029";"11267.42";"19354.38";"0";"0"
"E";"2021-02-06";"2021-02-07";"541.4256";"48.35";"-0.4";"588.33";"5030.5";"1119.9029";"11267.17";"19354.85";"0";"0"
"E";"2021-02-05";"2021-02-06";"545.9073";"48.75";"-0.48";"438.78";"5818.7";"1119.9029";"11266.61";"19310.96";"0";"0"
"E";"2021-02-04";"2021-02-05";"551.3046";"49.23";"-0.51";"396.66";"6142.7";"1119.9029";"11266.1";"19296.45";"0";"0"
"E";"2021-02-03";"2021-02-04";"557.068";"49.74";"-0.47";"482.54";"5678.1";"1119.9029";"11265.74";"19284.36";"0";"0"
"E";"2021-02-02";"2021-02-03";"562.3215";"50.21";"-0.6";"342.65";"6979";"1119.9029";"11265.23";"19285.21";"0";"0"
"E";"2021-02-01";"2021-02-02";"568.9971";"50.81";"-0.67";"458.93";"8414.9";"1119.9029";"11264.56";"19281.8";"0";"0"
"E";"2021-01-31";"2021-02-01";"576.4815";"51.48";"-0.58";"394.51";"6770.9";"1119.9029";"11263.84";"19304.99";"0";"0"
"E";"2021-01-30";"2021-01-31";"582.9579";"52.05";"-0.51";"470.83";"6356.2";"1119.9029";"11263.16";"19306.13";"0";"0"
"E";"2021-01-29";"2021-01-30";"588.6843";"52.57";"-0.55";"575.76";"6728.2";"1119.9029";"11262.62";"19320.22";"0";"0"
"E";"2021-01-28";"2021-01-29";"594.8405";"53.12";"-0.66";"458.99";"7888.8";"1119.9029";"11261.97";"19285.04";"0";"0"
"E";"2021-01-27";"2021-01-28";"602.1993";"53.77";"-0.79";"225.83";"9011.6";"1119.9029";"11261.31";"19281.42";"0";"0"
"E";"2021-01-26";"2021-01-27";"611.0161";"54.55";"-0.78";"280.07";"9016.3";"1120.011";"11260.12";"19279.58";"0";"0"
"E";"2021-01-25";"2021-01-26";"619.7549";"55.33";"-0.79";"164.31";"9176.4";"1120.011";"11259.49";"19280.54";"0";"0"
"E";"2021-01-24";"2021-01-25";"628.6504";"56.13";"-0.57";"371.21";"6858.3";"1120.011";"11259.03";"19263.76";"0";"0"
"E";"2021-01-23";"2021-01-24";"634.9859";"56.69";"-0.54";"410.97";"6467.7";"1120.011";"11258.31";"19257.35";"0";"0"
"E";"2021-01-22";"2021-01-23";"641.0833";"57.24";"-0.59";"350.66";"7201";"1120.011";"11257.21";"19401.14";"0";"0"
"E";"2021-01-21";"2021-01-22";"647.7463";"57.83";"-0.57";"628.26";"7030.1";"1120.011";"11256.08";"19488.17";"0";"0"
"E";"2021-01-20";"2021-01-21";"654.1584";"58.41";"-0.66";"273.02";"7638";"1120.011";"11255.04";"19510.9";"0";"0"
"E";"2021-01-19";"2021-01-20";"661.575";"59.07";"-0.81";"196.42";"9239.4";"1120.011";"11253.9";"19513.93";"0";"0"
"E";"2021-01-18";"2021-01-19";"670.6721";"59.88";"-0.93";"134.22";"10520.1";"1120.011";"11252.69";"19516.94";"0";"0"
"E";"2021-01-17";"2021-01-18";"681.0721";"60.81";"-0.81";"255.84";"9283.4";"1120.011";"11251.51";"19520.22";"0";"0"
"E";"2021-01-16";"2021-01-17";"690.1831";"61.62";"-0.85";"180.83";"9692.8";"1120.011";"11250.3";"19523.44";"0";"0"
"E";"2021-01-15";"2021-01-16";"699.7224";"62.47";"-0.96";"149.33";"10871.1";"1120.011";"11249.06";"19526.71";"0";"0"
"E";"2021-01-14";"2021-01-15";"710.5084";"63.44";"-0.9";"133.07";"10179.5";"1120.011";"11201.02";"19529.98";"0";"0"
"E";"2021-01-13";"2021-01-14";"720.5865";"64.34";"-0.84";"227.26";"9860.9";"1120.011";"11199.83";"19533.12";"0";"0"
"E";"2021-01-12";"2021-01-13";"729.9468";"65.17";"-0.87";"117.38";"9904.2";"1120.011";"11198.87";"19550.65";"0";"0"
"E";"2021-01-11";"2021-01-12";"739.7254";"66.05";"-0.9";"112.48";"10236.6";"1120.011";"11197.93";"19553.14";"0";"0"
"E";"2021-01-10";"2021-01-11";"749.8406";"66.95";"-0.77";"200.38";"8737.5";"1120.011";"11197.06";"19555.44";"0";"0"
"E";"2021-01-09";"2021-01-10";"758.4266";"67.72";"-0.79";"161.26";"8956.6";"1120.011";"11196.12";"19557.92";"0";"0"
"E";"2021-01-08";"2021-01-09";"767.2417";"68.5";"-0.89";"120.83";"10006.9";"1120.011";"11195.22";"19560.29";"0";"0"
"E";"2021-01-07";"2021-01-08";"777.2378";"69.4";"-0.88";"149.65";"9936.1";"1120.011";"11194.65";"19425.81";"0";"0"
"E";"2021-01-06";"2021-01-07";"787.1214";"70.28";"-0.79";"162.83";"9379.2";"1120.011";"11193.72";"19554.64";"0";"0"
"E";"2021-01-05";"2021-01-06";"795.9524";"71.07";"-0.82";"139.01";"9296.5";"1120.011";"11192.79";"19566.7";"0";"0"
"E";"2021-01-04";"2021-01-05";"805.1843";"71.89";"-0.76";"167.23";"8689.8";"1120.011";"11191.92";"19569.02";"0";"0"
"E";"2021-01-03";"2021-01-04";"813.714";"72.65";"-0.57";"262.76";"6551.3";"1120.011";"11191.23";"19570.84";"0";"0"
"E";"2021-01-02";"2021-01-03";"820.0704";"73.22";"-0.53";"299.7";"6298.4";"1120.011";"11190.67";"19572.32";"0";"0"
"E";"2021-01-01";"2021-01-02";"825.9856";"73.75";"0";"431.54";"5711";"1119.9887";"11189.49";"19574.66";"0";"0"
"E";"2020-12-31";"2021-01-01";"830.2783";"74.13";"-1.66";"395.97";"5502.3";"1119.9887";"11188.22";"19597.29";"0";"0"
"E";"2020-12-30";"2020-12-31";"848.9146";"74.79";"-0.52";"283.73";"6271.8";"1135.0849";"11996.29";"20571.24";"0";"0"
"E";"2020-12-29";"2020-12-30";"854.8547";"75.31";"-0.52";"297.79";"6034.8";"1135.0849";"11995.35";"20573.71";"0";"0"
"E";"2020-12-28";"2020-12-29";"860.7284";"75.83";"-0.51";"307.85";"6084.9";"1135.0849";"12008.16";"20572.24";"0";"0"
"E";"2020-12-27";"2020-12-28";"866.5272";"76.34";"-0.38";"459.63";"4730.4";"1135.0849";"12007.31";"20574.53";"0";"0"
"E";"2020-12-26";"2020-12-27";"870.8091";"76.72";"-0.29";"756.96";"4091.3";"1135.0849";"12006.47";"20576.72";"0";"0"
"E";"2020-12-25";"2020-12-26";"874.137";"77.01";"-0.29";"745.88";"3557.1";"1135.0849";"12005.8";"20578.45";"0";"0"
"E";"2020-12-24";"2020-12-25";"877.4457";"77.3";"-0.2";"803.05";"2963.7";"1135.0849";"12012.76";"20580.67";"0";"0"
"E";"2020-12-23";"2020-12-24";"879.717";"77.51";"-0.22";"913.44";"3584.3";"1135.0085";"12012.59";"20583.5";"0";"0"
"E";"2020-12-22";"2020-12-23";"882.2674";"77.73";"-0.33";"562.07";"4303.9";"1135.0849";"12005.89";"20585.36";"0";"0"
"E";"2020-12-21";"2020-12-22";"885.9878";"78.05";"-0.39";"491.82";"4918.2";"1135.0849";"12005.05";"20587.58";"0";"0"
"E";"2020-12-20";"2020-12-21";"890.3934";"78.44";"-0.28";"853.83";"4001.1";"1135.0849";"12024.53";"20588.94";"0";"0"
"E";"2020-12-19";"2020-12-20";"893.5449";"78.72";"-0.24";"982.79";"3769.6";"1135.0849";"12023.91";"20590.57";"0";"0"
"E";"2020-12-18";"2020-12-19";"896.3221";"78.97";"-0.37";"674.33";"4853.3";"1135.0849";"12022.77";"20576.32";"0";"0"
"E";"2020-12-17";"2020-12-18";"900.4851";"79.33";"-0.42";"334.31";"5095";"1135.0849";"12026.9";"20578.6";"0";"0"
"E";"2020-12-16";"2020-12-17";"905.252";"79.75";"-0.44";"309.82";"5235.2";"1135.0849";"12025.55";"20582.16";"0";"0"
"E";"2020-12-15";"2020-12-16";"910.2929";"80.2";"-0.49";"326.85";"5488.2";"1135.0085";"12024.53";"20584.86";"0";"0"
"E";"2020-12-14";"2020-12-15";"915.8699";"80.62";"-0.44";"289.3";"5436.3";"1136.0368";"12023.65";"20587.19";"0";"0"
"E";"2020-12-13";"2020-12-14";"920.8906";"81.07";"-0.36";"610.82";"4706";"1135.8905";"12028.52";"20585.37";"0";"0"
"E";"2020-12-12";"2020-12-13";"924.9929";"81.43";"-0.45";"380.19";"5535.1";"1135.8905";"12022.07";"20587.35";"0";"0"
"E";"2020-12-11";"2020-12-12";"930.157";"81.89";"-0.6";"228.7";"7049.5";"1135.8905";"12020.71";"20605.24";"0";"0"
"E";"2020-12-10";"2020-12-11";"936.9971";"82.49";"-0.64";"232.57";"7796.8";"1135.8905";"12019.52";"20509.37";"0";"0"
"E";"2020-12-09";"2020-12-10";"944.3071";"83.13";"-0.71";"177.56";"7805.3";"1135.8905";"12018.37";"20512.42";"0";"0"
"E";"2020-12-08";"2020-12-09";"952.3295";"83.84";"-0.56";"243.72";"6595.8";"1135.8905";"12017.36";"20515.08";"0";"0"
"E";"2020-12-07";"2020-12-08";"958.7017";"84.4";"-0.6";"280.72";"7036.4";"1135.8905";"12016.27";"20517.94";"0";"0"
"E";"2020-12-06";"2020-12-07";"965.4959";"85";"-0.44";"496.66";"5429.8";"1135.8905";"11982.21";"20525.75";"0";"0"
"E";"2020-12-05";"2020-12-06";"970.4564";"85.44";"-0.43";"488.61";"5706.4";"1135.8905";"11980.97";"20529.02";"0";"0"
"E";"2020-12-04";"2020-12-05";"975.3924";"85.87";"-0.59";"283.94";"6932.7";"1135.8905";"11979.75";"20532.26";"0";"0"
"E";"2020-12-03";"2020-12-04";"982.0512";"86.46";"-0.65";"221.7";"7546.8";"1135.8905";"11978.83";"20534.68";"0";"0"
"E";"2020-12-02";"2020-12-03";"989.4642";"87.11";"-0.67";"223.22";"7838.7";"1135.8905";"11978.05";"20536.75";"0";"0"
"E";"2020-12-01";"2020-12-02";"997.0613";"87.78";"-0.58";"203.24";"7454.3";"1135.8905";"11977.11";"20539.22";"0";"0"
"E";"2020-11-30";"2020-12-01";"1003.6207";"88.38";"-0.55";"353.88";"7159.9";"1135.5495";"11977.17";"20667.06";"0";"0"
"E";"2020-11-29";"2020-11-30";"1009.8108";"88.93";"-0.44";"452.37";"5446.5";"1135.5495";"11976.38";"20670.15";"0";"0"
"E";"2020-11-28";"2020-11-29";"1014.8239";"89.37";"-0.43";"244.52";"5038.2";"1135.5495";"11975.6";"20673.22";"0";"0"
"E";"2020-11-27";"2020-11-28";"1019.7617";"89.8";"-0.52";"190.43";"6109.1";"1135.5495";"11969.77";"20675.31";"0";"0"
"E";"2020-11-26";"2020-11-27";"1025.692";"90.33";"-0.52";"122.59";"5995.7";"1135.5495";"11968.68";"20678.19";"0";"0"
"E";"2020-11-25";"2020-11-26";"1031.58";"90.84";"-0.48";"150.14";"5540.2";"1135.5495";"11968.02";"20679.91";"0";"0"
"E";"2020-11-24";"2020-11-25";"1036.9906";"91.32";"-0.39";"278.64";"4692.6";"1135.5495";"11967.68";"20680.83";"0";"0"
"E";"2020-11-23";"2020-11-24";"1041.4326";"91.71";"-0.35";"254.71";"4235.7";"1135.5495";"11967.75";"20680.64";"0";"0"
"E";"2020-11-22";"2020-11-23";"1045.4507";"92.07";"-0.23";"511.36";"3133.5";"1135.5495";"11967.61";"20681.01";"0";"0"
"E";"2020-11-21";"2020-11-22";"1048.1";"92.3";"-0.2";"600.18";"2878.6";"1135.5495";"11967.54";"20681.19";"0";"0"
"E";"2020-11-20";"2020-11-21";"1050.3908";"92.5";"-0.31";"446.55";"3851.9";"1135.5495";"11967.23";"20641.99";"0";"0"
"E";"2020-11-19";"2020-11-20";"1053.8632";"92.81";"-0.2";"495.56";"2781.1";"1135.5495";"11943.17";"20556.48";"0";"0"
"E";"2020-11-18";"2020-11-19";"1056.1233";"93.01";"-0.11";"883.33";"2158.4";"1135.5495";"11943.33";"20556.05";"0";"0"
"E";"2020-11-17";"2020-11-18";"1057.3976";"93.12";"-0.15";"492.87";"2246.7";"1135.5495";"11943.32";"20556.08";"0";"0"
"E";"2020-11-16";"2020-11-17";"1059.1473";"93.27";"-0.14";"456.1";"2079.7";"1135.5495";"11943.42";"20641.51";"0";"0"
"E";"2020-11-15";"2020-11-16";"1060.7559";"93.41";"0.03";"1491.12";"1182.4";"1135.5495";"11967.73";"20640.69";"0";"0"
"E";"2020-11-14";"2020-11-15";"1060.414";"93.38";"-0.01";"1221.56";"1380.2";"1135.5495";"11967.68";"20640.82";"0";"0"
"E";"2020-11-13";"2020-11-14";"1060.5728";"93.4";"-0.18";"347.41";"2414.3";"1135.5495";"11967.58";"20641.08";"0";"0"
"E";"2020-11-12";"2020-11-13";"1062.638";"93.58";"-0.19";"353.3";"2550.7";"1135.5495";"11967.46";"20641.41";"0";"0"
"E";"2020-11-11";"2020-11-12";"1064.8264";"93.77";"-0.19";"340.06";"2535.5";"1135.5495";"11967.34";"20641.72";"0";"0"
"E";"2020-11-10";"2020-11-11";"1067.0249";"93.97";"-0.27";"227.63";"3087.7";"1135.5495";"11966.6";"20643.67";"0";"0"
"E";"2020-11-09";"2020-11-10";"1070.0663";"94.23";"-0.18";"352.72";"2543.7";"1135.5546";"11966.4";"20644.41";"0";"0"
"E";"2020-11-08";"2020-11-09";"1072.1488";"94.42";"-0.02";"779.11";"1025";"1135.5546";"11966.46";"20684.24";"0";"0"
"E";"2020-11-07";"2020-11-08";"1072.3949";"94.44";"-0.06";"630.63";"1263.6";"1135.5546";"11966.41";"20684.37";"0";"0"
"E";"2020-11-06";"2020-11-07";"1073.0243";"94.49";"-0.15";"490.32";"2114";"1135.5546";"11966.29";"20684.7";"0";"0"
"E";"2020-11-05";"2020-11-06";"1074.6716";"94.64";"-0.21";"307.35";"2686.5";"1135.5546";"11965.99";"20685.49";"0";"0"
"E";"2020-11-04";"2020-11-05";"1077.0668";"94.85";"-0.19";"308.5";"2359";"1135.5546";"11966.11";"20657.16";"0";"0"
"E";"2020-11-03";"2020-11-04";"1079.1693";"95.03";"-0.1";"574.17";"1649.7";"1135.5546";"11966.48";"20656.2";"0";"0"
"E";"2020-11-02";"2020-11-03";"1080.2665";"95.13";"0.06";"1807.14";"1184.1";"1135.5546";"11967.2";"20654.28";"0";"0"
"E";"2020-11-01";"2020-11-02";"1079.6009";"95.08";"0.18";"2266.08";"748";"1135.5046";"11968.02";"20652.14";"0";"0"
"E";"2020-10-31";"2020-11-01";"1077.5593";"94.72";"0.11";"2036.98";"380";"1137.6136";"11918.77";"20646.34";"0";"0"
"E";"2020-10-30";"2020-10-31";"1076.3161";"94.61";"0.04";"595.56";"805.5";"1137.6136";"11918.8";"20646.27";"0";"0"
"E";"2020-10-29";"2020-10-30";"1075.8781";"94.57";"-0.09";"419.47";"1391.3";"1137.6136";"11918.81";"20617.23";"0";"0"
"E";"2020-10-28";"2020-10-29";"1076.8633";"94.62";"-0.08";"394.96";"1276.2";"1138.1136";"11942.71";"20617.51";"0";"0"
"E";"2020-10-27";"2020-10-28";"1077.7706";"94.7";"-0.15";"343.4";"2041.1";"1138.1136";"11941.87";"20619.73";"0";"0"
"E";"2020-10-26";"2020-10-27";"1079.4882";"94.85";"-0.01";"626.43";"1097.6";"1138.1136";"11941.79";"20619.94";"0";"0"
"E";"2020-10-25";"2020-10-26";"1079.6235";"94.86";"0.11";"1863.51";"489.3";"1138.1136";"11942.02";"20598.32";"0";"0"
"E";"2020-10-24";"2020-10-25";"1078.3696";"94.67";"0.12";"1908.09";"523.3";"1139.099";"12117.31";"20805.08";"0";"0"
"E";"2020-10-23";"2020-10-24";"1076.9835";"94.63";"-0.04";"665.03";"1160";"1138.1136";"11941.15";"20582.77";"0";"0"
"E";"2020-10-22";"2020-10-23";"1077.472";"94.67";"-0.05";"561.91";"1148.6";"1138.1136";"11900.06";"20236.4";"0";"0"
"E";"2020-10-21";"2020-10-22";"1078.0575";"94.72";"-0.04";"594.57";"1065.7";"1138.1136";"11900.07";"20236.36";"0";"0"
"E";"2020-10-20";"2020-10-21";"1078.521";"94.76";"-0.09";"580.4";"1586.6";"1138.1136";"11875.34";"20238.29";"0";"0"
"E";"2020-10-19";"2020-10-20";"1079.5377";"94.85";"-0.13";"504.72";"1927.4";"1138.1136";"11874.75";"20239.86";"0";"0"
"E";"2020-10-18";"2020-10-19";"1080.9761";"94.97";"0.11";"696.28";"989.8";"1138.1966";"11899.75";"20242.54";"0";"0"
"E";"2020-10-17";"2020-10-18";"1079.7627";"94.87";"-0.23";"511.01";"1531.6";"1138.1966";"11899.33";"20243.67";"0";"0"
"E";"2020-10-16";"2020-10-17";"1082.3353";"95.09";"-0.17";"320.13";"2274";"1138.1966";"11898.49";"20245.87";"0";"0"
"E";"2020-10-15";"2020-10-16";"1084.2949";"95.26";"-0.16";"424.99";"2268.7";"1138.1966";"11898.14";"20246.8";"0";"0"
"E";"2020-10-14";"2020-10-15";"1086.1493";"95.43";"-0.11";"495.5";"1882.4";"1138.1966";"12003.17";"20000.72";"0";"0"
"E";"2020-10-13";"2020-10-14";"1087.4478";"95.54";"-0.11";"506.2";"1700.4";"1138.1966";"12003.11";"20000.88";"0";"0"
"E";"2020-10-12";"2020-10-13";"1088.6767";"95.86";"-0.06";"679.52";"1385.8";"1135.6966";"12003.48";"19999.9";"0";"0"
"E";"2020-10-11";"2020-10-12";"1089.3375";"95.92";"0.1";"1737.51";"416.8";"1135.7275";"12004.49";"19941.21";"0";"0"
"E";"2020-10-10";"2020-10-11";"1088.1709";"95.87";"0.23";"2174.64";"227.2";"1135.009";"12005";"19891.16";"0";"0"
"E";"2020-10-09";"2020-10-10";"1085.5221";"95.64";"0.06";"1121.22";"487.8";"1135.009";"12005.46";"19889.96";"0";"0"
"E";"2020-10-08";"2020-10-09";"1084.8765";"95.58";"0.04";"1060.41";"459.7";"1135.009";"12005.74";"19889.21";"0";"0"
"E";"2020-10-07";"2020-10-08";"1084.385";"95.54";"0.04";"1151.21";"659.7";"1135.009";"12005.95";"19888.66";"0";"0"
"E";"2020-10-06";"2020-10-07";"1083.8886";"95.5";"0.07";"1227.99";"487.6";"1135.009";"12006.33";"19887.66";"0";"0"
"E";"2020-10-05";"2020-10-06";"1083.15";"95.43";"0.05";"1289.84";"677.2";"1134.9693";"12006.76";"19886.53";"0";"0"
"E";"2020-10-04";"2020-10-05";"1082.5286";"95.38";"0.22";"2794.68";"358.6";"1134.9963";"12008.1";"19816.88";"0";"0"
"E";"2020-10-03";"2020-10-04";"1080.0721";"95.16";"0.2";"2711.81";"379";"1134.9963";"12008.84";"19855.09";"0";"0"
"E";"2020-10-02";"2020-10-03";"1077.7767";"94.96";"0.15";"1725.32";"424.9";"1134.9963";"12009.4";"19921.44";"0";"0"
"E";"2020-10-01";"2020-10-02";"1076.1302";"94.81";"0.03";"1235.63";"777";"1134.9963";"11985.32";"19967.5";"0";"0"
"E";"2020-09-30";"2020-10-01";"1075.7962";"94.78";"-0.1";"1290.5";"1852.7";"1135.0563";"11985.54";"19966.92";"0";"0"
"E";"2020-09-29";"2020-09-30";"1076.9034";"94.88";"-0.04";"1276.12";"1554.5";"1135.0563";"12009.12";"19940.01";"0";"0"
"E";"2020-09-28";"2020-09-29";"1077.4019";"94.92";"-0.05";"1134.89";"1727.9";"1135.0546";"12008.9";"19940.59";"0";"0"
"E";"2020-09-27";"2020-09-28";"1078.0181";"94.98";"0.12";"2079.99";"716.7";"1135.0063";"12008.56";"19938.39";"0";"0"
"E";"2020-09-26";"2020-09-27";"1076.6648";"94.86";"0.14";"2192.11";"589.2";"1135.0013";"12008.96";"19937.33";"0";"0"
"E";"2020-09-25";"2020-09-26";"1075.0633";"94.72";"0.12";"2072.83";"762.1";"1135.0013";"12008.98";"19937.28";"0";"0"
"E";"2020-09-24";"2020-09-25";"1073.7495";"94.6";"0.12";"2062.94";"678.2";"1135.0013";"11646.61";"19327.13";"0";"0"
"E";"2020-09-23";"2020-09-24";"1072.3628";"94.48";"0.09";"1548.68";"575.8";"1135.0014";"11646.61";"19327.14";"0";"0"
"E";"2020-09-22";"2020-09-23";"1071.3425";"94.39";"0.08";"1620.72";"470";"1135.0016";"11622.62";"19241.47";"0";"0"
"E";"2020-09-21";"2020-09-22";"1070.4003";"94.31";"0.08";"1659.8";"861.6";"1135.0016";"12009.71";"19935.43";"0";"0"
"E";"2020-09-20";"2020-09-21";"1069.4611";"94.22";"0.2";"2366.61";"190.2";"1135.0093";"12010.21";"19934.59";"0";"0"
"E";"2020-09-19";"2020-09-20";"1067.2275";"94.03";"0.19";"2554.41";"193.6";"1135.0093";"12010.65";"19933.46";"0";"0"
"E";"2020-09-18";"2020-09-19";"1065.0621";"93.84";"0.14";"1966.62";"345.2";"1135.0093";"12011.01";"19932.48";"0";"0"
"E";"2020-09-17";"2020-09-18";"1063.4467";"93.69";"-0.04";"1809.12";"362.7";"1135.0093";"12011.33";"19931.66";"0";"0"
"E";"2020-09-16";"2020-09-17";"1063.8505";"93.73";"0.1";"1658.13";"444.6";"1135.0093";"12011.73";"19930.59";"0";"0"
"E";"2020-09-15";"2020-09-16";"1062.7098";"93.63";"0.11";"1693.3";"535.7";"1135.0093";"12012.17";"19929.41";"0";"0"
"E";"2020-09-14";"2020-09-15";"1061.4875";"93.52";"0.14";"2025.88";"495";"1135.0093";"12012.4";"19928.81";"0";"0"
"E";"2020-09-13";"2020-09-14";"1059.9492";"93.4";"0.27";"3157.84";"127.2";"1134.8873";"12012.51";"19924.57";"0";"0"
"E";"2020-09-12";"2020-09-13";"1056.903";"93.13";"0.26";"3203.85";"164.9";"1134.8873";"12013.55";"19921.8";"0";"0"
"E";"2020-09-11";"2020-09-12";"1053.9484";"92.87";"0.14";"2049.84";"434.8";"1134.8873";"12013.21";"19922.71";"0";"0"
"E";"2020-09-10";"2020-09-11";"1052.3105";"92.72";"0.1";"1976.43";"813.8";"1134.8873";"12013.62";"19921.62";"0";"0"
"E";"2020-09-09";"2020-09-10";"1051.1459";"92.63";"0.13";"2100.03";"677.8";"1134.8373";"12013.8";"19921.14";"0";"0"
"E";"2020-09-08";"2020-09-09";"1049.6973";"92.5";"0.11";"2054.18";"670.3";"1134.8373";"12014.02";"19920.58";"0";"0"
"E";"2020-09-07";"2020-09-08";"1048.4508";"92.39";"0.12";"1999.44";"659.4";"1134.8373";"12014.41";"19919.53";"0";"0"
"E";"2020-09-06";"2020-09-07";"1047.1305";"92.27";"0.23";"2871.01";"255.1";"1134.8259";"12015.4";"19919.4";"0";"0"
"E";"2020-09-05";"2020-09-06";"1044.5213";"92.04";"0.24";"3049.43";"212.6";"1134.8259";"12015.82";"19918.29";"0";"0"
"E";"2020-09-04";"2020-09-05";"1041.7917";"91.8";"0.15";"2171.39";"448.2";"1134.8259";"12015.9";"19918.08";"0";"0"
